-38.04,53200
-37.92,53250
-37.24,53300
-37.30,53350
-37.00,53400
-37.06,53450
-36.85,53500
-37.01,53550
-37.21,53600
-37.89,53650
-37.42,53700
-36.98,53750
-36.36,53800
-36.85,53850
-37.68,53900
-37.82,53950
-37.10,54000
-36.99,54050
-36.98,54100
-38.61,54150
-41.01,54200
-40.79,54250
-40.17,54300
-40.24,54350
-40.49,54400
-39.40,54450
-40.96,54500
-40.69,54550
-40.39,54600
-39.90,54650
-40.31,54700
-39.81,54750
-38.96,54800
-37.10,54850
-36.81,54900
-39.94,54950
-40.28,55000
-40.42,55050
-40.34,55100
-40.32,55150
-41.64,55200
-40.10,55250
-40.70,55300
-37.55,55350
-37.23,55400
-37.55,55450
-37.56,55500
-37.27,55550
-37.71,55600
-37.32,55650
-38.33,55700
-40.45,55750
-41.12,55800
-39.69,55850
-40.70,55900
-39.91,55950
-39.88,56000
-40.12,56050
-39.81,56100
-39.57,56150
-40.22,56200
-40.56,56250
-39.54,56300
-39.45,56350
-39.59,56400
-39.62,56450
-39.18,56500
-38.21,56550
-38.18,56600
-37.91,56650
-38.29,56700
-38.34,56750
-39.24,56800
-38.87,56850
-38.76,56900
-39.53,56950
-38.58,57000
-38.59,57050
-38.80,57100
-38.84,57150
-38.32,57200
-38.38,57250
-38.41,57300
-38.44,57350
-38.44,57400
-38.26,57450
-38.63,57500
-37.53,57550
-37.37,57600
-37.86,57650
-37.18,57700
-37.04,57750
-37.38,57800
-37.95,57850
-37.19,57900
-37.46,57950
-39.76,58000
-39.34,58050
-38.30,58100
-36.25,58150
-39.27,58200
-40.96,58250
-40.35,58300
-40.29,58350
-40.30,58400
-39.63,58450
-39.30,58500
-37.81,58550
-37.56,58600
-36.93,58650
-38.22,58700
-38.71,58750
-37.25,58800
-36.81,58850
-36.64,58900
-36.75,58950
-39.10,59000
-40.19,59050
-40.86,59100
-40.33,59150
-39.04,59200
-37.19,59250
-36.37,59300
-38.23,59350
-40.42,59400
-41.20,59450
-41.05,59500
-40.64,59550
-40.74,59600
-40.47,59650
-41.74,59700
-41.44,59750
-41.58,59800
-40.74,59850
-41.51,59900
-41.46,59950
-41.82,60000
-40.76,60050
-40.31,60100
-40.33,60150
-40.52,60200
-40.47,60250
-40.32,60300
-39.97,60350
-40.58,60400
-40.84,60450
-40.92,60500
-41.22,60550
-41.08,60600
-40.68,60650
-41.02,60700
-41.17,60750
-41.49,60800
-41.12,60850
-40.57,60900
-39.86,60950
-40.26,61000
-41.85,61050
-40.95,61100
-40.37,61150
-41.43,61200
-40.42,61250
-40.65,61300
-41.15,61350
-41.61,61400
-41.35,61450
-41.51,61500
-40.85,61550
-40.84,61600
-39.94,61650
-41.02,61700
-40.73,61750
-41.47,61800
-41.08,61850
-41.42,61900
-40.78,61950
-41.10,62000
-41.68,62050
-42.25,62100
-41.97,62150
-41.91,62200
-41.76,62250
-41.32,62300
-42.01,62350
-41.83,62400
-41.96,62450
-41.67,62500
-41.48,62550
-40.88,62600
-41.45,62650
-41.60,62700
-41.41,62750
-42.15,62800
-41.39,62850
-41.64,62900
-42.14,62950
-41.50,63000
-41.04,63050
-41.90,63100
-41.02,63150
-40.77,63200
-40.94,63250
-40.68,63300
-41.99,63350
-40.75,63400
-40.07,63450
-40.79,63500
-40.74,63550
-41.55,63600
-41.10,63650
-41.11,63700
-41.11,63750
-38.29,63800
-38.26,63850
-38.15,63900
-38.12,63950
-38.12,64000
-40.31,64050
-41.68,64100
-42.35,64150
-41.88,64200
-41.60,64250
-41.21,64300
-40.95,64350
-42.37,64400
-41.74,64450
-41.17,64500
-40.84,64550
-41.18,64600
-41.66,64650
-40.70,64700
-40.33,64750
-41.56,64800
-40.59,64850
-40.89,64900
-41.64,64950
-41.29,65000
-40.49,65050
-40.45,65100
-40.99,65150
-41.58,65200
-42.49,65250
-41.93,65300
-41.18,65350
-41.25,65400
-41.94,65450
-42.62,65500
-42.81,65550
-42.06,65600
-41.30,65650
-41.55,65700
-41.15,65750
-41.96,65800
-42.53,65850
-41.23,65900
-42.78,65950
-42.23,66000
-41.53,66050
-41.25,66100
-41.61,66150
-42.45,66200
-41.01,66250
-41.16,66300
-40.71,66350
-41.24,66400
-41.57,66450
-41.16,66500
-40.87,66550
-41.18,66600
-41.04,66650
-41.11,66700
-40.65,66750
-40.92,66800
-41.91,66850
-41.88,66900
-41.70,66950
-42.10,67000
-41.32,67050
-40.40,67100
-41.53,67150
-41.53,67200
